#fy	FY2018-19
#pages	28
#creator	Nitro Pro 8
#producer	
#source	fy2018-19.pdf
#page	7
#page	10
#page	11
7	219.72	652.54	2.75	i
7	222.46	652.54	6.12	o
7	228.69	652.54	6.12	n
7	108.02	639.10	6.12	o
7	114.14	639.10	3.88	f
7	127.93	639.10	5.00	e
7	132.93	639.10	2.75	l
7	135.72	639.10	5.00	e
7	140.72	639.10	5.00	c
7	145.78	639.10	3.50	t
7	149.29	639.10	4.00	r
7	153.22	639.10	2.75	i
7	155.97	639.10	5.00	c
7	161.01	639.10	2.75	i
7	163.76	639.10	3.50	t
7	167.26	639.10	5.00	y
7	182.12	639.10	5.00	c
7	187.12	639.10	4.87	a
7	192.07	639.10	6.12	n
7	198.19	639.10	6.12	n
7	204.31	639.10	6.12	o
7	210.43	639.10	3.50	t
7	223.74	639.10	6.12	b
7	229.86	639.10	5.00	e
7	108.02	625.54	5.00	e
7	113.02	625.54	2.75	l
7	115.81	625.54	2.75	i
7	118.56	625.54	9.25	m
7	127.81	625.54	2.75	i
7	130.56	625.54	6.12	n
7	136.68	625.54	4.87	a
7	141.60	625.54	3.50	t
7	145.10	625.54	5.00	e
7	150.10	625.54	6.00	d
7	168.22	625.54	6.12	b
7	174.34	625.54	5.88	u
7	180.22	625.54	3.50	t
7	195.69	625.54	5.00	c
7	200.70	625.54	4.87	a
7	205.64	625.54	6.12	n
7	223.75	625.54	6.12	b
7	229.87	625.54	5.00	e
7	108.02	612.10	9.25	m
7	117.27	612.10	2.75	i
7	120.02	612.10	6.12	n
7	126.14	612.10	2.75	i
7	128.89	612.10	9.25	m
7	138.14	612.10	2.75	i
7	140.89	612.10	5.12	z
7	146.05	612.10	5.00	e
7	151.05	612.10	6.00	d
7	174.72	612.10	6.12	b
7	180.84	612.10	5.00	y
7	203.50	612.10	6.12	p
7	209.62	612.10	4.00	r
7	213.62	612.10	6.12	o
7	219.74	612.10	6.12	p
7	225.86	612.10	5.00	e
7	230.86	612.10	4.00	r
7	108.02	598.54	6.12	p
7	114.14	598.54	2.75	l
7	116.89	598.54	4.87	a
7	121.81	598.54	6.12	n
7	127.93	598.54	6.12	n
7	134.06	598.54	2.75	i
7	136.81	598.54	6.12	n
7	142.93	598.54	5.38	g
7	151.09	598.54	6.12	o
7	157.21	598.54	3.88	f
7	163.81	598.54	3.50	t
7	167.31	598.54	6.12	h
7	173.43	598.54	5.00	e
7	181.09	598.54	6.00	d
7	187.09	598.54	2.75	i
7	189.84	598.54	4.38	s
7	194.17	598.54	3.50	t
7	197.67	598.54	4.00	r
7	201.61	598.54	2.75	i
7	204.36	598.54	6.12	b
7	210.48	598.54	5.88	u
7	216.36	598.54	3.50	t
7	219.86	598.54	2.75	i
7	222.61	598.54	6.12	o
7	228.73	598.54	6.12	n
7	108.02	585.10	4.38	s
7	112.34	585.10	5.00	y
7	117.34	585.10	4.38	s
7	121.72	585.10	3.50	t
7	125.18	585.10	5.00	e
7	130.18	585.10	9.25	m
7	139.44	585.10	4.38	s
7	143.78	585.10	2.63	.
7	108.02	558.10	7.38	T
7	115.34	558.10	4.87	a
7	120.25	558.10	6.12	b
7	126.37	558.10	2.75	l
7	129.12	558.10	5.00	e
7	147.46	558.10	5.63	1
7	166.41	558.10	2.75	i
7	169.16	558.10	6.12	n
7	175.28	558.10	6.00	d
7	181.28	558.10	2.75	i
7	184.03	558.10	5.00	c
7	189.08	558.10	4.87	a
7	193.99	558.10	3.50	t
7	197.49	558.10	5.00	e
7	202.50	558.10	4.38	s
7	220.14	558.10	3.50	t
7	223.64	558.10	6.12	h
7	229.84	558.10	5.00	e
7	108.02	544.54	9.25	D
7	117.27	544.54	4.25	I
7	121.46	544.54	5.75	S
7	127.21	544.54	7.62	C
7	134.89	544.54	9.37	O
7	166.08	544.54	8.00	w
7	174.10	544.54	2.75	i
7	176.85	544.54	4.38	s
7	181.18	544.54	5.00	e
7	208.05	544.54	4.87	a
7	212.96	544.54	5.00	c
7	217.96	544.54	3.50	t
7	221.47	544.54	5.88	u
7	227.24	544.54	4.87	a
7	232.15	544.54	2.75	l
7	108.02	531.07	4.00	r
7	112.02	531.07	5.00	e
7	117.02	531.07	6.12	p
7	123.14	531.07	6.12	o
7	129.26	531.07	4.00	r
7	133.22	531.07	3.50	t
7	136.72	531.07	5.00	e
7	141.73	531.07	6.00	d
7	154.81	531.07	2.75	l
7	157.56	531.07	6.12	o
7	163.68	531.07	4.38	s
7	168.01	531.07	4.38	s
7	172.33	531.07	5.00	e
7	177.33	531.07	4.38	s
7	188.76	531.07	5.63	v
7	194.38	531.07	2.75	i
7	197.13	531.07	5.12	z
7	209.37	531.07	4.87	a
7	221.35	531.07	5.63	v
7	226.98	531.07	2.75	i
7	229.63	531.07	5.12	z
7	108.02	517.51	3.88	f
7	111.90	517.51	2.75	i
7	114.64	517.51	5.38	g
7	120.02	517.51	5.88	u
7	125.90	517.51	4.00	r
7	129.90	517.51	5.00	e
7	134.90	517.51	4.38	s
7	149.17	517.51	4.87	a
7	154.08	517.51	2.75	l
7	156.82	517.51	2.75	l
7	159.57	517.51	6.12	o
7	165.69	517.51	8.00	w
7	173.74	517.51	5.00	e
7	178.75	517.51	6.00	d
7	194.73	517.51	2.75	i
7	197.48	517.51	6.12	n
7	213.56	517.51	3.50	t
7	217.06	517.51	6.12	h
7	223.18	517.51	5.00	e
7	228.08	517.51	2.75	i
7	230.93	517.51	4.00	r
7	108.02	504.07	4.00	r
7	112.02	504.07	5.00	e
7	117.02	504.07	4.38	s
7	121.34	504.07	6.12	p
7	127.46	504.07	5.00	e
7	132.46	504.07	5.00	c
7	137.53	504.07	3.50	t
7	141.03	504.07	2.75	i
7	143.78	504.07	5.63	v
7	149.41	504.07	5.00	e
7	212.04	504.07	3.50	t
7	215.54	504.07	4.87	a
7	220.41	504.07	4.00	r
7	224.41	504.07	2.75	i
7	227.16	504.07	3.88	f
7	231.03	504.07	3.88	f
7	108.02	490.51	6.00	d
7	114.02	490.51	5.00	e
7	119.02	490.51	3.50	t
7	122.53	490.51	5.00	e
7	127.57	490.51	4.00	r
7	131.56	490.51	9.25	m
7	140.77	490.51	2.75	i
7	143.52	490.51	6.12	n
7	149.64	490.51	4.87	a
7	154.56	490.51	3.50	t
7	158.06	490.51	2.75	i
7	160.81	490.51	6.12	o
7	166.93	490.51	6.12	n
7	173.05	490.51	4.38	s
7	177.36	490.51	2.63	.
7	184.78	490.51	8.12	A
7	192.93	490.51	6.12	n
7	203.84	490.51	6.12	o
7	209.96	490.51	5.63	v
7	215.48	490.51	5.00	e
7	220.48	490.51	4.00	r
7	224.48	490.51	4.87	a
7	229.28	490.51	2.75	l
7	232.03	490.51	2.75	l
7	108.02	477.07	6.12	p
7	114.14	477.07	2.75	i
7	116.89	477.07	5.00	c
7	121.93	477.07	3.50	t
